"","Subject","Group","Fluency_Item","Switch_Value","Switch_Method","domain","dimension","structure","alpha","method","param1","param2","param3","full_method","Cluster_Number","Switch","Switch_Number","row_id","fluency_score","semantic","phonological","frequency"
"85","CCC-721","NH","mouse",0,"multimodaldelta_alpha=0.9_rise=0.8_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=0.9","rise=0.8","fall=0.5","multimodaldelta_alpha=0.9_rise=0.8_fall=0.5",6,"Within Cluster Transition",NA,9,15,0.776081115645242,1e-04,4.31
"86","CCC-721","NH","otter",1,"multimodaldelta_alpha=0.9_rise=0.8_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=0.9","rise=0.8","fall=0.5","multimodaldelta_alpha=0.9_rise=0.8_fall=0.5",7,"Switch Trial",6,10,15,0.534405634167396,0.125,3.37
"87","CCC-721","NH","beaver",1,"multimodaldelta_alpha=0.9_rise=0.8_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=0.9","rise=0.8","fall=0.5","multimodaldelta_alpha=0.9_rise=0.8_fall=0.5",8,"Switch Trial",7,11,15,0.533918357366999,1e-04,3.61
"88","CCC-721","NH","duck",0,"multimodaldelta_alpha=0.9_rise=0.8_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=0.9","rise=0.8","fall=0.5","multimodaldelta_alpha=0.9_rise=0.8_fall=0.5",8,"Within Cluster Transition",NA,12,15,0.642217867290249,1e-04,4.21
"89","CCC-721","NH","goose",0,"multimodaldelta_alpha=0.9_rise=0.8_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=0.9","rise=0.8","fall=0.5","multimodaldelta_alpha=0.9_rise=0.8_fall=0.5",8,"Within Cluster Transition",NA,13,15,0.754703890791529,1e-04,3.84
"90","CCC-721","NH","bird",0,"multimodaldelta_alpha=0.9_rise=0.8_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=0.9","rise=0.8","fall=0.5","multimodaldelta_alpha=0.9_rise=0.8_fall=0.5",8,"Within Cluster Transition",NA,14,15,0.705984916269224,1e-04,4.63
"91","CCD-722","NH","cat",0,"multimodaldelta_alpha=0.5_rise=0.5_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=0.5","fall=0.5","multimodaldelta_alpha=0.5_rise=0.5_fall=0.5",1,"Within Cluster Transition",NA,1,29,0.87457859760686,1e-04,4.78
"92","CCD-722","NH","horse",1,"multimodaldelta_alpha=0.5_rise=0.5_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=0.5","fall=0.5","multimodaldelta_alpha=0.5_rise=0.5_fall=0.5",2,"Switch Trial",1,2,29,0.479128711213878,1e-04,4.76
"93","CCD-722","NH","frog",1,"multimodaldelta_alpha=0.5_rise=0.5_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=0.5","fall=0.5","multimodaldelta_alpha=0.5_rise=0.5_fall=0.5",3,"Switch Trial",2,3,29,0.417772161078723,1e-04,3.89
"94","CCD-722","NH","butterfly",0,"multimodaldelta_alpha=0.5_rise=0.5_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=0.5","fall=0.5","multimodaldelta_alpha=0.5_rise=0.5_fall=0.5",3,"Within Cluster Transition",NA,4,29,0.599456948701759,1e-04,3.93
"95","CCD-722","NH","cricket",1,"multimodaldelta_alpha=0.5_rise=0.5_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=0.5","fall=0.5","multimodaldelta_alpha=0.5_rise=0.5_fall=0.5",4,"Switch Trial",3,5,29,0.443630948690197,1e-04,4.39
"96","CCD-722","NH","spider",0,"multimodaldelta_alpha=0.5_rise=0.5_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=0.5","fall=0.5","multimodaldelta_alpha=0.5_rise=0.5_fall=0.5",4,"Within Cluster Transition",NA,6,29,0.480493536053719,0.1111,4.25
"97","CCD-722","NH","zebra",0,"multimodaldelta_alpha=0.5_rise=0.5_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=0.5","fall=0.5","multimodaldelta_alpha=0.5_rise=0.5_fall=0.5",4,"Within Cluster Transition",NA,7,29,0.570907357755567,0.1111,3.4
"98","CCD-722","NH","elephant",0,"multimodaldelta_alpha=0.5_rise=0.5_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=0.5","fall=0.5","multimodaldelta_alpha=0.5_rise=0.5_fall=0.5",4,"Within Cluster Transition",NA,8,29,0.604626439036922,0.1429,4.08
"99","CCD-722","NH","rhinoceros",0,"multimodaldelta_alpha=0.5_rise=0.5_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=0.5","fall=0.5","multimodaldelta_alpha=0.5_rise=0.5_fall=0.5",4,"Within Cluster Transition",NA,9,29,0.676885044969049,0.1429,2.85
"100","CCD-722","NH","hippopotamus",0,"multimodaldelta_alpha=0.5_rise=0.5_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=0.5","fall=0.5","multimodaldelta_alpha=0.5_rise=0.5_fall=0.5",4,"Within Cluster Transition",NA,10,29,0.738122984989615,1e-04,2.56
"101","CCD-722","NH","eagle",0,"multimodaldelta_alpha=0.5_rise=0.5_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=0.5","fall=0.5","multimodaldelta_alpha=0.5_rise=0.5_fall=0.5",4,"Within Cluster Transition",NA,11,29,0.700150206960849,1e-04,4.13
"102","CCD-722","NH","tiger",0,"multimodaldelta_alpha=0.5_rise=0.5_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=0.5","fall=0.5","multimodaldelta_alpha=0.5_rise=0.5_fall=0.5",4,"Within Cluster Transition",NA,12,29,0.702873319698635,1e-04,4.3
"103","CCD-722","NH","lion",0,"multimodaldelta_alpha=0.5_rise=0.5_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=0.5","fall=0.5","multimodaldelta_alpha=0.5_rise=0.5_fall=0.5",4,"Within Cluster Transition",NA,13,29,0.837817729427836,0.25,4.25
"104","CCD-722","NH","bear",1,"multimodaldelta_alpha=0.5_rise=0.5_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=0.5","fall=0.5","multimodaldelta_alpha=0.5_rise=0.5_fall=0.5",5,"Switch Trial",4,14,29,0.495871103249434,1e-04,4.71
"105","CCD-722","NH","polar",1,"multimodaldelta_alpha=0.5_rise=0.5_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=0.5","fall=0.5","multimodaldelta_alpha=0.5_rise=0.5_fall=0.5",6,"Switch Trial",5,15,29,0.17741993795592,0.2,3.96
"106","CCD-722","NH","dolphin",1,"multimodaldelta_alpha=0.5_rise=0.5_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=0.5","fall=0.5","multimodaldelta_alpha=0.5_rise=0.5_fall=0.5",7,"Switch Trial",6,16,29,0.300271726851348,0.1667,3.67
"107","CCD-722","NH","penguin",0,"multimodaldelta_alpha=0.5_rise=0.5_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=0.5","fall=0.5","multimodaldelta_alpha=0.5_rise=0.5_fall=0.5",7,"Within Cluster Transition",NA,17,29,0.500063947467814,0.2857,3.78
"108","CCD-722","NH","lizard",1,"multimodaldelta_alpha=0.5_rise=0.5_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=0.5","fall=0.5","multimodaldelta_alpha=0.5_rise=0.5_fall=0.5",8,"Switch Trial",7,18,29,0.395048914407669,0.2857,3.63
"109","CCD-722","NH","snake",0,"multimodaldelta_alpha=0.5_rise=0.5_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=0.5","fall=0.5","multimodaldelta_alpha=0.5_rise=0.5_fall=0.5",8,"Within Cluster Transition",NA,19,29,0.806986563144054,1e-04,4.23
"110","CCD-722","NH","spider",0,"multimodaldelta_alpha=0.5_rise=0.5_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=0.5","fall=0.5","multimodaldelta_alpha=0.5_rise=0.5_fall=0.5",8,"Within Cluster Transition",NA,20,29,0.736725135015611,0.1111,4.25
"111","CCD-722","NH","shark",1,"multimodaldelta_alpha=0.5_rise=0.5_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=0.5","fall=0.5","multimodaldelta_alpha=0.5_rise=0.5_fall=0.5",9,"Switch Trial",8,21,29,0.561414427449796,0.1111,4.1
"112","CCD-722","NH","primate",1,"multimodaldelta_alpha=0.5_rise=0.5_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=0.5","fall=0.5","multimodaldelta_alpha=0.5_rise=0.5_fall=0.5",10,"Switch Trial",9,22,29,0.207217644882174,1e-04,3.14
"113","CCD-722","NH","sloth",0,"multimodaldelta_alpha=0.5_rise=0.5_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=0.5","fall=0.5","multimodaldelta_alpha=0.5_rise=0.5_fall=0.5",10,"Within Cluster Transition",NA,23,29,0.574346652900362,1e-04,3.1
"114","CCD-722","NH","zebra",1,"multimodaldelta_alpha=0.5_rise=0.5_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=0.5","fall=0.5","multimodaldelta_alpha=0.5_rise=0.5_fall=0.5",11,"Switch Trial",10,24,29,0.242573221082548,1e-04,3.4
"115","CCD-722","NH","antelope",0,"multimodaldelta_alpha=0.5_rise=0.5_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=0.5","fall=0.5","multimodaldelta_alpha=0.5_rise=0.5_fall=0.5",11,"Within Cluster Transition",NA,25,29,0.777471458314867,1e-04,3.08
"116","CCD-722","NH","deer",0,"multimodaldelta_alpha=0.5_rise=0.5_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=0.5","fall=0.5","multimodaldelta_alpha=0.5_rise=0.5_fall=0.5",11,"Within Cluster Transition",NA,26,29,0.759641934512523,0.1818,4.12
"117","CCD-722","NH","rabbit",1,"multimodaldelta_alpha=0.5_rise=0.5_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=0.5","fall=0.5","multimodaldelta_alpha=0.5_rise=0.5_fall=0.5",12,"Switch Trial",11,27,29,0.619348474369394,1e-04,4.05
"118","CCD-722","NH","kangaroo",1,"multimodaldelta_alpha=0.5_rise=0.5_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=0.5","fall=0.5","multimodaldelta_alpha=0.5_rise=0.5_fall=0.5",13,"Switch Trial",12,28,29,0.620758948815884,1e-04,3.5
"119","CCL-730","NH","dog",0,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.5","multimodaldelta_alpha=1.0_rise=0.8_fall=0.5",1,"Within Cluster Transition",NA,1,22,0.87457859760686,1e-04,5.1
"120","CCL-730","NH","butterfly",1,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.5","multimodaldelta_alpha=1.0_rise=0.8_fall=0.5",2,"Switch Trial",1,2,22,0.433122088038955,1e-04,3.93
"121","CCL-730","NH","bee",0,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.5","multimodaldelta_alpha=1.0_rise=0.8_fall=0.5",2,"Within Cluster Transition",NA,3,22,0.60155430113449,0.1429,4.09
"122","CCL-730","NH","lion",1,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.5","multimodaldelta_alpha=1.0_rise=0.8_fall=0.5",3,"Switch Trial",2,4,22,0.495022849604667,1e-04,4.25
"123","CCL-730","NH","zebra",0,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.5","multimodaldelta_alpha=1.0_rise=0.8_fall=0.5",3,"Within Cluster Transition",NA,5,22,0.628514134580085,1e-04,3.4
"124","CCL-730","NH","tiger",0,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.5","multimodaldelta_alpha=1.0_rise=0.8_fall=0.5",3,"Within Cluster Transition",NA,6,22,0.616168779456809,1e-04,4.3
"125","CCL-730","NH","elephant",0,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.5","multimodaldelta_alpha=1.0_rise=0.8_fall=0.5",3,"Within Cluster Transition",NA,7,22,0.600521113338794,1e-04,4.08
"126","CCL-730","NH","bear",1,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.5","multimodaldelta_alpha=1.0_rise=0.8_fall=0.5",4,"Switch Trial",3,8,22,0.48810219584049,0.1429,4.71
"127","CCL-730","NH","kangaroo",1,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.5","multimodaldelta_alpha=1.0_rise=0.8_fall=0.5",5,"Switch Trial",4,9,22,0.420673377180385,1e-04,3.5
"128","CCL-730","NH","dolphin",1,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.5","multimodaldelta_alpha=1.0_rise=0.8_fall=0.5",6,"Switch Trial",5,10,22,0.350552273122474,1e-04,3.67
"129","CCL-730","NH","fish",1,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.5","multimodaldelta_alpha=1.0_rise=0.8_fall=0.5",7,"Switch Trial",6,11,22,0.460137909634851,0.1429,4.9
"130","CCL-730","NH","zebra",1,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.5","multimodaldelta_alpha=1.0_rise=0.8_fall=0.5",8,"Switch Trial",7,12,22,0.530938728007721,1e-04,3.4
"131","CCL-730","NH","fly",1,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.5","multimodaldelta_alpha=1.0_rise=0.8_fall=0.5",9,"Switch Trial",8,13,22,0.426593384823704,1e-04,4.75
"132","CCL-730","NH","flea",0,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.5","multimodaldelta_alpha=1.0_rise=0.8_fall=0.5",9,"Within Cluster Transition",NA,14,22,0.65050405618245,0.6667,3.42
"133","CCL-730","NH","tiger",0,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.5","multimodaldelta_alpha=1.0_rise=0.8_fall=0.5",9,"Within Cluster Transition",NA,15,22,0.591301783742866,1e-04,4.3
"134","CCL-730","NH","squirrel",0,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.5","multimodaldelta_alpha=1.0_rise=0.8_fall=0.5",9,"Within Cluster Transition",NA,16,22,0.753087547906665,1e-04,3.69
"135","CCL-730","NH","possum",0,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.5","multimodaldelta_alpha=1.0_rise=0.8_fall=0.5",9,"Within Cluster Transition",NA,17,22,0.782402240007856,1e-04,2.94
"136","CCL-730","NH","rat",0,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.5","multimodaldelta_alpha=1.0_rise=0.8_fall=0.5",9,"Within Cluster Transition",NA,18,22,0.717705055609692,0.2,4.17
"137","CCL-730","NH","mouse",0,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.5","multimodaldelta_alpha=1.0_rise=0.8_fall=0.5",9,"Within Cluster Transition",NA,19,22,0.768353054741348,0.3333,4.31
"138","CCL-730","NH","snake",0,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.5","multimodaldelta_alpha=1.0_rise=0.8_fall=0.5",9,"Within Cluster Transition",NA,20,22,0.755496254395551,1e-04,4.23
"139","CCL-730","NH","bird",1,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.5","animals","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.5","multimodaldelta_alpha=1.0_rise=0.8_fall=0.5",10,"Switch Trial",9,21,22,0.622594290470601,1e-04,4.63
"140","CDR-764","NH","primate",1,"multimodaldelta_alpha=0.5_rise=1.0_fall=1.0","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=1.0","fall=1.0","multimodaldelta_alpha=0.5_rise=1.0_fall=1.0",2,"Switch Trial",1,1,18,0.479241163051028,0.125,3.14
"141","CDR-764","NH","monkey",1,"multimodaldelta_alpha=0.5_rise=1.0_fall=1.0","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=1.0","fall=1.0","multimodaldelta_alpha=0.5_rise=1.0_fall=1.0",3,"Switch Trial",2,2,18,0.123853240743482,0.125,4.07
"142","CDR-764","NH","elephant",0,"multimodaldelta_alpha=0.5_rise=1.0_fall=1.0","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=1.0","fall=1.0","multimodaldelta_alpha=0.5_rise=1.0_fall=1.0",3,"Within Cluster Transition",NA,3,18,0.619465265758691,1e-04,4.08
"143","CDR-764","NH","bird",0,"multimodaldelta_alpha=0.5_rise=1.0_fall=1.0","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=1.0","fall=1.0","multimodaldelta_alpha=0.5_rise=1.0_fall=1.0",3,"Within Cluster Transition",NA,4,18,0.684197059986576,1e-04,4.63
"144","CDR-764","NH","eagle",0,"multimodaldelta_alpha=0.5_rise=1.0_fall=1.0","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=1.0","fall=1.0","multimodaldelta_alpha=0.5_rise=1.0_fall=1.0",3,"Within Cluster Transition",NA,5,18,0.789440787334266,1e-04,4.13
"145","CDR-764","NH","jaguar",0,"multimodaldelta_alpha=0.5_rise=1.0_fall=1.0","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=1.0","fall=1.0","multimodaldelta_alpha=0.5_rise=1.0_fall=1.0",3,"Within Cluster Transition",NA,6,18,0.613952565823082,0.1667,3.51
"146","CDR-764","NH","leopard",0,"multimodaldelta_alpha=0.5_rise=1.0_fall=1.0","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=1.0","fall=1.0","multimodaldelta_alpha=0.5_rise=1.0_fall=1.0",3,"Within Cluster Transition",NA,7,18,0.629146774291734,1e-04,3.59
"147","CDR-764","NH","frog",1,"multimodaldelta_alpha=0.5_rise=1.0_fall=1.0","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=1.0","fall=1.0","multimodaldelta_alpha=0.5_rise=1.0_fall=1.0",4,"Switch Trial",3,8,18,0.447432435649109,1e-04,3.89
"148","CDR-764","NH","toad",0,"multimodaldelta_alpha=0.5_rise=1.0_fall=1.0","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=1.0","fall=1.0","multimodaldelta_alpha=0.5_rise=1.0_fall=1.0",4,"Within Cluster Transition",NA,9,18,0.785726751324491,1e-04,3.34
"149","CDR-764","NH","stork",0,"multimodaldelta_alpha=0.5_rise=1.0_fall=1.0","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=1.0","fall=1.0","multimodaldelta_alpha=0.5_rise=1.0_fall=1.0",4,"Within Cluster Transition",NA,10,18,0.687610712775881,1e-04,2.88
"150","CDR-764","NH","lion",0,"multimodaldelta_alpha=0.5_rise=1.0_fall=1.0","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=1.0","fall=1.0","multimodaldelta_alpha=0.5_rise=1.0_fall=1.0",4,"Within Cluster Transition",NA,11,18,0.56447108053857,0.125,4.25
"151","CDR-764","NH","mouse",0,"multimodaldelta_alpha=0.5_rise=1.0_fall=1.0","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=1.0","fall=1.0","multimodaldelta_alpha=0.5_rise=1.0_fall=1.0",4,"Within Cluster Transition",NA,12,18,0.664882741041336,1e-04,4.31
"152","CDR-764","NH","bat",0,"multimodaldelta_alpha=0.5_rise=1.0_fall=1.0","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=1.0","fall=1.0","multimodaldelta_alpha=0.5_rise=1.0_fall=1.0",4,"Within Cluster Transition",NA,13,18,0.647768867394879,0.3333,4.3
"153","CDR-764","NH","fish",1,"multimodaldelta_alpha=0.5_rise=1.0_fall=1.0","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=1.0","fall=1.0","multimodaldelta_alpha=0.5_rise=1.0_fall=1.0",5,"Switch Trial",4,14,18,0.372116628093802,0.1429,4.9
"154","CDR-764","NH","ape",1,"multimodaldelta_alpha=0.5_rise=1.0_fall=1.0","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=1.0","fall=1.0","multimodaldelta_alpha=0.5_rise=1.0_fall=1.0",6,"Switch Trial",5,15,18,0.482076278365761,1e-04,3.48
"155","CDR-764","NH","shrimp",1,"multimodaldelta_alpha=0.5_rise=1.0_fall=1.0","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=1.0","fall=1.0","multimodaldelta_alpha=0.5_rise=1.0_fall=1.0",7,"Switch Trial",6,16,18,0.41426769851929,0.2,3.79
"156","CDR-764","NH","rhinoceros",1,"multimodaldelta_alpha=0.5_rise=1.0_fall=1.0","animals","50","blended","0.0","multimodaldelta","alpha=0.5","rise=1.0","fall=1.0","multimodaldelta_alpha=0.5_rise=1.0_fall=1.0",8,"Switch Trial",7,17,18,0.567115664043624,0.2,2.85
"157","SIU-211","CI","lizard",0,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0","animals","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.5","fall=1.0","multimodaldelta_alpha=1.0_rise=0.5_fall=1.0",1,"Within Cluster Transition",NA,1,23,0.691109693073637,0.1667,3.63
"158","SIU-211","CI","snake",0,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0","animals","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.5","fall=1.0","multimodaldelta_alpha=1.0_rise=0.5_fall=1.0",1,"Within Cluster Transition",NA,2,23,0.806986563144054,1e-04,4.23
"159","SIU-211","CI","lion",0,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0","animals","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.5","fall=1.0","multimodaldelta_alpha=1.0_rise=0.5_fall=1.0",1,"Within Cluster Transition",NA,3,23,0.718779897384911,1e-04,4.25
"160","SIU-211","CI","tiger",0,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0","animals","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.5","fall=1.0","multimodaldelta_alpha=1.0_rise=0.5_fall=1.0",1,"Within Cluster Transition",NA,4,23,0.837817729427836,0.25,4.3
"161","SIU-211","CI","monkey",0,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0","animals","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.5","fall=1.0","multimodaldelta_alpha=1.0_rise=0.5_fall=1.0",1,"Within Cluster Transition",NA,5,23,0.723581544949968,1e-04,4.07
"162","SIU-211","CI","bird",0,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0","animals","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.5","fall=1.0","multimodaldelta_alpha=1.0_rise=0.5_fall=1.0",1,"Within Cluster Transition",NA,6,23,0.646983273552676,1e-04,4.63
"163","SIU-211","CI","lizard",0,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0","animals","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.5","fall=1.0","multimodaldelta_alpha=1.0_rise=0.5_fall=1.0",1,"Within Cluster Transition",NA,7,23,0.696662773651316,1e-04,3.63
"164","SIU-211","CI","deer",0,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0","animals","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.5","fall=1.0","multimodaldelta_alpha=1.0_rise=0.5_fall=1.0",1,"Within Cluster Transition",NA,8,23,0.674704372644732,1e-04,4.12
"165","SIU-211","CI","bear",1,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0","animals","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.5","fall=1.0","multimodaldelta_alpha=1.0_rise=0.5_fall=1.0",2,"Switch Trial",1,9,23,0.466003021225022,1e-04,4.71
"166","SIU-211","CI","squirrel",1,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0","animals","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.5","fall=1.0","multimodaldelta_alpha=1.0_rise=0.5_fall=1.0",3,"Switch Trial",2,10,23,0.520657885439211,0.1667,3.69
"167","SIU-211","CI","chipmunk",0,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0","animals","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.5","fall=1.0","multimodaldelta_alpha=1.0_rise=0.5_fall=1.0",3,"Within Cluster Transition",NA,11,23,0.858111088883171,1e-04,2.74
"168","SIU-211","CI","skunk",0,"multimodaldelta_alpha=1.0_rise=0.5_fall=1.0","animals","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.5","fall=1.0","multimodaldelta_alpha=1.0_rise=0.5_fall=1.0",3,"Within Cluster Transition",NA,12,23,0.773079866670199,0.4286,3.1
