Word1,Word2,Value
mink,rodents,0
mink,roe,1
mink,rook,1
mink,rooster,1
mink,sable,0
mink,salamander,0
mink,salmon,1
mink,sardine,0
mink,sardines,0
mink,scorpion,1
mink,scorpions,0
mink,seal,0
mink,serpent,0
mink,shad,0
mink,shark,1
mink,sharks,1
mink,sheep,1
mink,shellfish,1
mink,shepherd,0
mink,shrew,1
mink,shrimp,1
mink,siamese,0
mink,siberian,0
mink,silkworm,0
mink,skate,1
mink,skunk,1
mink,skylark,1
mink,sloth,0
mink,slug,1
mink,smelt,0
mink,snail,1
mink,snake,1
mink,snakes,1
mink,snapper,1
mink,snipe,1
mink,sow,0
mink,spaniel,1
mink,sparrow,1
mink,spider,1
mink,spiders,1
mink,sponge,0
mink,sprat,1
mink,squab,1
mink,squirrel,1
mink,stag,1
mink,stallion,1
mink,stallions,1
mink,starfish,1
mink,starling,1
mink,steed,0
mink,steer,0
mink,stork,1
mink,sturgeon,0
mink,sunfish,1
mink,swallow,1
mink,swan,0
mink,swift,0
mink,swine,1
mink,tabby,1
mink,tadpole,1
mink,takin,1
mink,tanager,0
mink,tang,0
mink,tentacle,0
mink,tern,0
mink,terrier,1
mink,thoroughbred,1
mink,thrush,0
mink,tick,0
mink,tiger,1
mink,tigers,1
mink,titmouse,1
mink,toad,1
mink,tortoise,1
mink,tortuga,0
mink,triggerfish,1
mink,trotter,1
mink,trout,1
mink,trumpeter,0
mink,tunny,1
mink,turbot,0
mink,turkey,1
mink,turtle,1
mink,turtles,1
mink,unicorn,0
mink,urchin,1
mink,veal,0
mink,vermin,1
mink,viper,1
mink,vulture,1
mink,walrus,0
mink,warbler,0
mink,wasp,1
mink,wasps,1
mink,waterfowl,1
mink,weasel,1
mink,whale,1
mink,whales,1
mink,whelp,1
mink,whiff,1
mink,whitefish,1
mink,whiting,1
mink,wildcat,1
mink,winkle,1
mink,wolf,1
mink,wolfhound,0
mink,wolverine,1
mink,wolves,1
mink,woman,0
mink,woodchuck,1
mink,woodcock,1
mink,woodpecker,1
mink,worm,1
mink,wren,1
mink,yak,1
mink,yellowlegs,1
mink,zebra,1
minnow,minx,0
minnow,mite,1
minnow,mites,0
minnow,moccasin,1
minnow,mole,1
minnow,mollusk,0
minnow,molly,0
minnow,mongoose,1
minnow,mongrel,1
minnow,monitor,0
minnow,monkey,1
minnow,monkeys,0
minnow,monster,1
minnow,moose,1
minnow,moray,0
minnow,mosquito,1
minnow,moth,0
minnow,moths,0
minnow,mouse,1
minnow,mule,1
minnow,mules,0
minnow,mullet,1
minnow,muskrat,1
minnow,mussel,1
minnow,mussels,1
minnow,mustang,1
minnow,narwhale,1
minnow,nautilus,1
minnow,newfoundland,1
minnow,newt,0
minnow,nightingale,0
minnow,nuthatch,1
minnow,orang,0
minnow,oriole,1
minnow,oscar,0
minnow,ostrich,1
minnow,ostriches,0
minnow,otter,1
minnow,owl,1
minnow,owls,0
minnow,ox,1
minnow,oxen,0
minnow,oyster,1
minnow,oysters,0
minnow,panther,1
minnow,papillon,0
minnow,parakeet,1
minnow,parrot,1
minnow,partridge,1
minnow,peacock,1
minnow,pegasus,1
minnow,pelican,0
minnow,penguin,1
minnow,perch,1
minnow,peregrine,0
minnow,persian,0
minnow,person,0
minnow,pest,0
minnow,pests,0
minnow,pet,0
minnow,pets,0
minnow,pewee,1
minnow,pheasant,1
minnow,phoenix,0
minnow,pig,1
minnow,pigeon,1
minnow,piggy,1
minnow,pigs,1
minnow,pike,1
minnow,plover,1
minnow,pointer,0
minnow,polar,0
minnow,pollock,1
minnow,ponies,1
minnow,pony,1
minnow,poodle,1
minnow,porcupine,1
minnow,pork,1
minnow,porpoise,1
minnow,possum,1
minnow,poultry,1
minnow,primate,0
minnow,ptarmigan,1
minnow,puffin,1
minnow,pug,1
minnow,pullet,1
minnow,puma,1
minnow,pup,1
minnow,puppies,0
minnow,puppy,1
minnow,puss,1
minnow,quail,1
minnow,rabbit,1
minnow,ragamuffin,0
minnow,ram,1
minnow,rat,1
minnow,rattler,1
minnow,rattlesnake,1
minnow,raven,1
minnow,ray,0
minnow,redbird,1
minnow,redbreast,1
minnow,redtail,1
minnow,reindeer,1
minnow,reptile,1
minnow,reptiles,1
minnow,rhinoceros,1
minnow,roach,1
minnow,robin,0
minnow,rodents,0
minnow,roe,1
minnow,rook,1
minnow,rooster,1
minnow,sable,0
minnow,salamander,0
minnow,salmon,1
minnow,sardine,0
minnow,sardines,0
minnow,scorpion,0
minnow,scorpions,0
minnow,seal,0
minnow,serpent,1
minnow,shad,0
minnow,shark,1
minnow,sharks,1
minnow,sheep,1
minnow,shellfish,1
minnow,shepherd,0
minnow,shrew,0
minnow,shrimp,1
minnow,siamese,0
minnow,siberian,0
minnow,silkworm,0
minnow,skate,1
minnow,skunk,1
minnow,skylark,1
minnow,sloth,0
minnow,slug,1
minnow,smelt,1
minnow,snail,1
minnow,snake,1
minnow,snakes,1
minnow,snapper,1
minnow,snipe,1
minnow,sow,0
minnow,spaniel,1
minnow,sparrow,1
minnow,spider,1
minnow,spiders,1
minnow,sponge,0
minnow,sprat,1
minnow,squab,1
minnow,squirrel,1
minnow,stag,1
minnow,stallion,1
minnow,stallions,1
minnow,starfish,1
minnow,starling,1
minnow,steed,0
minnow,steer,1
minnow,stork,1
minnow,sturgeon,0
minnow,sunfish,1
minnow,swallow,1
minnow,swan,0
minnow,swift,1
minnow,swine,1
minnow,tabby,0
minnow,tadpole,1
minnow,takin,0
minnow,tanager,1
minnow,tang,0
minnow,tentacle,0
minnow,tern,1
minnow,terrier,1
minnow,thoroughbred,0
minnow,thrush,1
minnow,tick,0
minnow,tiger,1
minnow,tigers,1
minnow,titmouse,1
minnow,toad,1
minnow,tortoise,1
minnow,tortuga,0
minnow,triggerfish,1
minnow,trotter,1
minnow,trout,1
minnow,trumpeter,0
minnow,tunny,1
minnow,turbot,1
minnow,turkey,0
minnow,turtle,1
minnow,turtles,1
minnow,unicorn,1
minnow,urchin,1
minnow,veal,0
minnow,vermin,1
minnow,viper,1
minnow,vulture,1
minnow,walrus,1
minnow,warbler,1
minnow,wasp,1
minnow,wasps,1
minnow,waterfowl,1
minnow,weasel,1
minnow,whale,1
minnow,whales,1
minnow,whelp,1
minnow,whiff,1
minnow,whitefish,1
minnow,whiting,1
minnow,wildcat,1
minnow,winkle,1
minnow,wolf,1
minnow,wolfhound,0
minnow,wolverine,1
minnow,wolves,1
minnow,woman,0
minnow,woodchuck,1
minnow,woodcock,1
minnow,woodpecker,1
minnow,worm,1
minnow,wren,1
minnow,yak,1
minnow,yellowlegs,1
minnow,zebra,1
minx,mite,1
minx,mites,0
minx,moccasin,0
minx,mole,0
minx,mollusk,0
minx,molly,1
minx,mongoose,1
minx,mongrel,0
minx,monitor,0
minx,monkey,1
minx,monkeys,0
minx,monster,0
minx,moose,0
minx,moray,1
minx,mosquito,0
minx,moth,0
minx,moths,0
minx,mouse,0
minx,mule,0
minx,mules,0
minx,mullet,0
minx,muskrat,1
minx,mussel,0
minx,mussels,0
minx,mustang,1
minx,narwhale,0
minx,nautilus,0
minx,newfoundland,0
minx,newt,0
minx,nightingale,1
minx,nuthatch,1
minx,orang,1
minx,oriole,1
minx,oscar,0
minx,ostrich,0
minx,ostriches,0
minx,otter,0
minx,owl,1
minx,owls,0
minx,ox,0
minx,oxen,0
minx,oyster,0
minx,oysters,0
minx,panther,1
minx,papillon,0
minx,parakeet,0
minx,parrot,1
minx,partridge,0
minx,peacock,1
minx,pegasus,0
minx,pelican,0
minx,penguin,0
minx,perch,0
minx,peregrine,0
minx,persian,0
minx,person,1
minx,pest,0
minx,pests,0
minx,pet,1
minx,pets,0
minx,pewee,1
minx,pheasant,0
minx,phoenix,0
minx,pig,1
minx,pigeon,1
minx,piggy,1
minx,pigs,0
minx,pike,0
minx,plover,0
minx,pointer,0
minx,polar,0
minx,pollock,0
minx,ponies,0
minx,pony,0
minx,poodle,1
minx,porcupine,0
minx,pork,0
minx,porpoise,0
minx,possum,1
minx,poultry,0
minx,primate,0
minx,ptarmigan,0
minx,puffin,0
minx,pug,0
minx,pullet,0
minx,puma,0
minx,pup,1
minx,puppies,0
minx,puppy,1
minx,puss,1
minx,quail,0
minx,rabbit,1
minx,ragamuffin,1
minx,ram,1
minx,rat,0
minx,rattler,0
minx,rattlesnake,0
minx,raven,1
minx,ray,0
minx,redbird,1
minx,redbreast,1
minx,redtail,1
minx,reindeer,0
minx,reptile,0
minx,reptiles,0
minx,rhinoceros,1
minx,roach,0
minx,robin,1
minx,rodents,0
minx,roe,1
minx,rook,0
minx,rooster,1
minx,sable,0
minx,salamander,1
minx,salmon,0
minx,sardine,0
minx,sardines,0
minx,scorpion,0
minx,scorpions,0
minx,seal,0
minx,serpent,1
minx,shad,0
minx,shark,0
minx,sharks,0
minx,sheep,0
minx,shellfish,0
minx,shepherd,1
minx,shrew,1
minx,shrimp,0
minx,siamese,0
minx,siberian,0
minx,silkworm,1
minx,skate,0
minx,skunk,0
minx,skylark,1
minx,sloth,0
minx,slug,0
minx,smelt,0
minx,snail,0
minx,snake,0
minx,snakes,0
minx,snapper,1
minx,snipe,0
minx,sow,0
minx,spaniel,0
minx,sparrow,1
minx,spider,0
minx,spiders,0
minx,sponge,0
minx,sprat,1
minx,squab,1
minx,squirrel,0
minx,stag,0
minx,stallion,0
minx,stallions,0
minx,starfish,0
minx,starling,0
minx,steed,0
minx,steer,0
minx,stork,1
minx,sturgeon,0
minx,sunfish,0
minx,swallow,0
minx,swan,1
minx,swift,0
minx,swine,0
minx,tabby,1
minx,tadpole,1
minx,takin,1
minx,tanager,0
minx,tang,0
minx,tentacle,0
minx,tern,0
minx,terrier,0
minx,thoroughbred,1
minx,thrush,0
minx,tick,0
minx,tiger,0
minx,tigers,0
minx,titmouse,1
minx,toad,1
minx,tortoise,0
minx,tortuga,0
minx,triggerfish,0
minx,trotter,1
minx,trout,0
minx,trumpeter,0
minx,tunny,1
minx,turbot,0
minx,turkey,0
minx,turtle,0
minx,turtles,0
minx,unicorn,1
minx,urchin,0
minx,veal,0
minx,vermin,0
minx,viper,1
minx,vulture,0
minx,walrus,0
minx,warbler,0
minx,wasp,0
minx,wasps,0
minx,waterfowl,0
minx,weasel,0
minx,whale,0
minx,whales,0
minx,whelp,1
minx,whiff,0
minx,whitefish,0
minx,whiting,1
minx,wildcat,1
minx,winkle,1
minx,wolf,0
minx,wolfhound,0
minx,wolverine,0
minx,wolves,0
minx,woman,1
minx,woodchuck,0
minx,woodcock,0
minx,woodpecker,0
minx,worm,0
minx,wren,1
minx,yak,1
minx,yellowlegs,1
minx,zebra,0
mite,mites,1
mite,moccasin,1
mite,mole,1
mite,mollusk,0
mite,molly,0
mite,mongoose,1
mite,mongrel,0
mite,monitor,0
mite,monkey,1
mite,monkeys,0
mite,monster,0
mite,moose,1
mite,moray,1
mite,mosquito,1
mite,moth,1
mite,moths,0
mite,mouse,1
mite,mule,0
mite,mules,0
mite,mullet,1
mite,muskrat,1
mite,mussel,1
mite,mussels,0
mite,mustang,0
mite,narwhale,0
mite,nautilus,0
mite,newfoundland,0
mite,newt,0
mite,nightingale,0
mite,nuthatch,1
mite,orang,0
mite,oriole,0
mite,oscar,0
mite,ostrich,0
mite,ostriches,0
mite,otter,0
mite,owl,1
mite,owls,1
mite,ox,0
mite,oxen,0
mite,oyster,0
mite,oysters,0
mite,panther,1
mite,papillon,0
mite,parakeet,1
mite,parrot,1
mite,partridge,0
mite,peacock,1
mite,pegasus,0
mite,pelican,0
mite,penguin,0
mite,perch,0
mite,peregrine,0
mite,persian,0
mite,person,0
mite,pest,1
mite,pests,0
mite,pet,1
mite,pets,0
mite,pewee,1
mite,pheasant,1
mite,phoenix,0
mite,pig,1
mite,pigeon,1
mite,piggy,1
mite,pigs,1
mite,pike,0
mite,plover,0
mite,pointer,0
mite,polar,0
mite,pollock,1
mite,ponies,0
mite,pony,0
mite,poodle,1
mite,porcupine,0
mite,pork,1
mite,porpoise,1
mite,possum,1
mite,poultry,1
mite,primate,0
mite,ptarmigan,0
mite,puffin,1
mite,pug,1
mite,pullet,1
mite,puma,0
mite,pup,1
mite,puppies,1
mite,puppy,1
mite,puss,1
mite,quail,0
mite,rabbit,1
mite,ragamuffin,1
mite,ram,1
mite,rat,1
mite,rattler,1
mite,rattlesnake,1
mite,raven,0
mite,ray,0
mite,redbird,1
mite,redbreast,1
mite,redtail,1
mite,reindeer,1
mite,reptile,0
mite,reptiles,0
mite,rhinoceros,1
mite,roach,0
mite,robin,0
mite,rodents,0
mite,roe,0
mite,rook,0
mite,rooster,1
mite,sable,0
mite,salamander,0
mite,salmon,1
mite,sardine,0
mite,sardines,0
mite,scorpion,0
mite,scorpions,0
mite,seal,0
mite,serpent,0
mite,shad,1
mite,shark,1
mite,sharks,0
mite,sheep,0
mite,shellfish,1
mite,shepherd,0
mite,shrew,1
mite,shrimp,1
mite,siamese,0
mite,siberian,0
mite,silkworm,1
mite,skate,1
mite,skunk,1
mite,skylark,1
mite,sloth,0
mite,slug,0
mite,smelt,1
mite,snail,1
mite,snake,0
mite,snakes,0
mite,snapper,1
mite,snipe,1
mite,sow,0
mite,spaniel,0
mite,sparrow,1
mite,spider,0
mite,spiders,0
mite,sponge,0
mite,sprat,1
mite,squab,1
mite,squirrel,1
mite,stag,0
mite,stallion,0
mite,stallions,0
mite,starfish,1
mite,starling,1
mite,steed,0
mite,steer,0
mite,stork,1
mite,sturgeon,0
mite,sunfish,1
mite,swallow,1
mite,swan,0
mite,swift,0
mite,swine,0
mite,tabby,1
mite,tadpole,1
mite,takin,1
mite,tanager,0
mite,tang,0
mite,tentacle,0
mite,tern,0
mite,terrier,0
mite,thoroughbred,0
mite,thrush,1
mite,tick,0
mite,tiger,0
mite,tigers,0
mite,titmouse,1
mite,toad,0
mite,tortoise,1
mite,tortuga,0
mite,triggerfish,1
mite,trotter,0
mite,trout,1
mite,trumpeter,0
mite,tunny,1
mite,turbot,0
mite,turkey,0
mite,turtle,1
mite,turtles,1
mite,unicorn,0
mite,urchin,1
mite,veal,1
mite,vermin,0
mite,viper,1
mite,vulture,0
mite,walrus,0
mite,warbler,1
mite,wasp,1
mite,wasps,1
mite,waterfowl,1
mite,weasel,1
mite,whale,0
mite,whales,0
mite,whelp,1
mite,whiff,1
mite,whitefish,1
mite,whiting,1
mite,wildcat,1
mite,winkle,1
mite,wolf,0
mite,wolfhound,0
mite,wolverine,1
mite,wolves,0
mite,woman,0
mite,woodchuck,1
mite,woodcock,0
mite,woodpecker,1
mite,worm,1
mite,wren,1
mite,yak,1
mite,yellowlegs,1
mite,zebra,0
mites,moccasin,0
mites,mole,0
mites,mollusk,0
mites,molly,0
mites,mongoose,0
mites,mongrel,1
mites,monitor,0
mites,monkey,0
mites,monkeys,0
mites,monster,0
mites,moose,0
mites,moray,0
mites,mosquito,1
mites,moth,1
mites,moths,1
mites,mouse,0
mites,mule,0
mites,mules,0
mites,mullet,1
mites,muskrat,0
mites,mussel,1
mites,mussels,1
mites,mustang,0
mites,narwhale,0
mites,nautilus,0
mites,newfoundland,0
mites,newt,0
mites,nightingale,0
mites,nuthatch,1
mites,orang,0
mites,oriole,0
mites,oscar,0
mites,ostrich,1
mites,ostriches,1
mites,otter,0
mites,owl,0
mites,owls,1
mites,ox,0
mites,oxen,1
mites,oyster,1
mites,oysters,1
mites,panther,1
mites,papillon,0
mites,parakeet,0
mites,parrot,1
mites,partridge,1
mites,peacock,0
mites,pegasus,0
mites,pelican,0
mites,penguin,0
mites,perch,0
mites,peregrine,0
mites,persian,0
mites,person,0
mites,pest,1
mites,pests,1
mites,pet,0
mites,pets,1
mites,pewee,0
mites,pheasant,1
mites,phoenix,0
mites,pig,1
mites,pigeon,0
mites,piggy,0
mites,pigs,1
mites,pike,0
mites,plover,0
mites,pointer,0
mites,polar,0
mites,pollock,1
mites,ponies,0
mites,pony,0
mites,poodle,1
mites,porcupine,1
mites,pork,1
mites,porpoise,0
mites,possum,0
mites,poultry,1
mites,primate,0
mites,ptarmigan,1
mites,puffin,0
mites,pug,0
mites,pullet,0
mites,puma,1
mites,pup,0
mites,puppies,1
mites,puppy,1
mites,puss,0
mites,quail,0
mites,rabbit,0
mites,ragamuffin,1
mites,ram,0
mites,rat,0
mites,rattler,0
mites,rattlesnake,1
mites,raven,0
mites,ray,0
mites,redbird,0
mites,redbreast,0
mites,redtail,1
mites,reindeer,0
mites,reptile,1
mites,reptiles,1
mites,rhinoceros,1
mites,roach,0
mites,robin,0
mites,rodents,1
mites,roe,0
mites,rook,0
mites,rooster,0
mites,sable,0
mites,salamander,0
mites,salmon,1
mites,sardine,0
mites,sardines,1
mites,scorpion,1
mites,scorpions,1
mites,seal,0
mites,serpent,0
mites,shad,0
mites,shark,1
mites,sharks,1
mites,sheep,1
mites,shellfish,1
mites,shepherd,0
mites,shrew,0
mites,shrimp,1
mites,siamese,0
mites,siberian,0
mites,silkworm,1
mites,skate,0
mites,skunk,0
mites,skylark,1
mites,sloth,0
mites,slug,0
mites,smelt,1
mites,snail,1
mites,snake,1
mites,snakes,1
mites,snapper,0
mites,snipe,1
mites,sow,1
mites,spaniel,0
mites,sparrow,1
mites,spider,0
mites,spiders,1
mites,sponge,1
mites,sprat,0
mites,squab,1
mites,squirrel,0
mites,stag,0
mites,stallion,0
mites,stallions,1
mites,starfish,1
mites,starling,0
mites,steed,0
mites,steer,0
mites,stork,1
mites,sturgeon,0
mites,sunfish,1
mites,swallow,1
mites,swan,0
mites,swift,0
mites,swine,1
mites,tabby,1
mites,tadpole,0
mites,takin,0
mites,tanager,0
mites,tang,0
mites,tentacle,0
mites,tern,0
mites,terrier,0
mites,thoroughbred,0
mites,thrush,1
mites,tick,0
mites,tiger,0
mites,tigers,1
mites,titmouse,1
mites,toad,0
mites,tortoise,0
mites,tortuga,0
mites,triggerfish,1
mites,trotter,0
mites,trout,1
mites,trumpeter,0
mites,tunny,0
mites,turbot,1
mites,turkey,1
mites,turtle,0
mites,turtles,1
mites,unicorn,0
mites,urchin,0
mites,veal,1
mites,vermin,1
mites,viper,1
mites,vulture,1
mites,walrus,0
mites,warbler,0
mites,wasp,0
mites,wasps,1
mites,waterfowl,1
mites,weasel,0
mites,whale,0
mites,whales,1
mites,whelp,0
mites,whiff,0
mites,whitefish,1
mites,whiting,1
mites,wildcat,1
mites,winkle,0
mites,wolf,0
mites,wolfhound,0
mites,wolverine,0
mites,wolves,1
mites,woman,0
mites,woodchuck,0
mites,woodcock,0
mites,woodpecker,1
mites,worm,1
mites,wren,0
mites,yak,0
mites,yellowlegs,1
mites,zebra,1
moccasin,mole,0
moccasin,mollusk,1
moccasin,molly,0
moccasin,mongoose,1
moccasin,mongrel,0
moccasin,monitor,0
moccasin,monkey,0
moccasin,monkeys,0
moccasin,monster,0
moccasin,moose,1
moccasin,moray,0
moccasin,mosquito,0
moccasin,moth,1
moccasin,moths,1
moccasin,mouse,0
moccasin,mule,0
moccasin,mules,0
moccasin,mullet,1
moccasin,muskrat,0
moccasin,mussel,1
moccasin,mussels,1
moccasin,mustang,1
moccasin,narwhale,0
moccasin,nautilus,0
moccasin,newfoundland,0
moccasin,newt,0
moccasin,nightingale,0
moccasin,nuthatch,0
moccasin,orang,0
moccasin,oriole,0
moccasin,oscar,0
moccasin,ostrich,1
moccasin,ostriches,1
moccasin,otter,0
moccasin,owl,0
moccasin,owls,0
moccasin,ox,0
moccasin,oxen,1
moccasin,oyster,0
moccasin,oysters,0
moccasin,panther,1
moccasin,papillon,0
moccasin,parakeet,1
moccasin,parrot,1
moccasin,partridge,1
moccasin,peacock,1
moccasin,pegasus,1
moccasin,pelican,1
moccasin,penguin,1
moccasin,perch,1
moccasin,peregrine,0
moccasin,persian,0
moccasin,person,0
moccasin,pest,0
moccasin,pests,0
moccasin,pet,0
moccasin,pets,0
moccasin,pewee,1
moccasin,pheasant,1
moccasin,phoenix,0
moccasin,pig,1
moccasin,pigeon,1
moccasin,piggy,0
moccasin,pigs,0
moccasin,pike,1
moccasin,plover,1
moccasin,pointer,0
moccasin,polar,0
moccasin,pollock,1
moccasin,ponies,0
moccasin,pony,0
moccasin,poodle,1
moccasin,porcupine,1
moccasin,pork,1
moccasin,porpoise,1
moccasin,possum,0
moccasin,poultry,0
moccasin,primate,0
moccasin,ptarmigan,1
moccasin,puffin,0
moccasin,pug,0
moccasin,pullet,1
moccasin,puma,1
moccasin,pup,0
moccasin,puppies,0
moccasin,puppy,1
moccasin,puss,1
moccasin,quail,0
moccasin,rabbit,0
moccasin,ragamuffin,0
moccasin,ram,0
moccasin,rat,0
moccasin,rattler,0
moccasin,rattlesnake,1
moccasin,raven,1
moccasin,ray,0
moccasin,redbird,0
moccasin,redbreast,1
moccasin,redtail,0
moccasin,reindeer,1
moccasin,reptile,0
moccasin,reptiles,0
moccasin,rhinoceros,1
moccasin,roach,0
moccasin,robin,0
moccasin,rodents,0
moccasin,roe,1
moccasin,rook,0
moccasin,rooster,1
moccasin,sable,1
moccasin,salamander,0
moccasin,salmon,1
moccasin,sardine,0
moccasin,sardines,0
moccasin,scorpion,0
moccasin,scorpions,0
moccasin,seal,0
moccasin,serpent,0
moccasin,shad,1
moccasin,shark,1
moccasin,sharks,1
moccasin,sheep,1
moccasin,shellfish,1
moccasin,shepherd,0
moccasin,shrew,1
moccasin,shrimp,1
moccasin,siamese,0
moccasin,siberian,0
moccasin,silkworm,1
moccasin,skate,1
moccasin,skunk,0
moccasin,skylark,1
moccasin,sloth,0
moccasin,slug,1
moccasin,smelt,1
moccasin,snail,0
moccasin,snake,1
moccasin,snakes,0
moccasin,snapper,1
moccasin,snipe,1
moccasin,sow,0
moccasin,spaniel,1
moccasin,sparrow,1
moccasin,spider,1
moccasin,spiders,1
moccasin,sponge,1
moccasin,sprat,1
moccasin,squab,1
moccasin,squirrel,1
moccasin,stag,0
moccasin,stallion,1
moccasin,stallions,1
moccasin,starfish,1
moccasin,starling,1
moccasin,steed,1
moccasin,steer,0
moccasin,stork,1
moccasin,sturgeon,0
moccasin,sunfish,1
moccasin,swallow,0
moccasin,swan,1
moccasin,swift,0
moccasin,swine,0
moccasin,tabby,0
moccasin,tadpole,0
moccasin,takin,0
moccasin,tanager,1
moccasin,tang,0
moccasin,tentacle,1
moccasin,tern,1
moccasin,terrier,1
moccasin,thoroughbred,1
moccasin,thrush,1
moccasin,tick,0
moccasin,tiger,0
moccasin,tigers,0
moccasin,titmouse,0
moccasin,toad,1
moccasin,tortoise,1
moccasin,tortuga,0
moccasin,triggerfish,1
moccasin,trotter,0
moccasin,trout,1
moccasin,trumpeter,0
moccasin,tunny,1
moccasin,turbot,1
moccasin,turkey,0
moccasin,turtle,1
moccasin,turtles,1
moccasin,unicorn,1
moccasin,urchin,1
moccasin,veal,0
moccasin,vermin,0
moccasin,viper,1
moccasin,vulture,1
moccasin,walrus,1
moccasin,warbler,1
moccasin,wasp,1
moccasin,wasps,1
moccasin,waterfowl,1
moccasin,weasel,1
moccasin,whale,0
moccasin,whales,1
moccasin,whelp,0
moccasin,whiff,1
moccasin,whitefish,1
moccasin,whiting,1
moccasin,wildcat,0
moccasin,winkle,1
moccasin,wolf,0
moccasin,wolfhound,0
moccasin,wolverine,1
moccasin,wolves,0
moccasin,woman,0
moccasin,woodchuck,0
moccasin,woodcock,1
moccasin,woodpecker,1
moccasin,worm,0
moccasin,wren,0
moccasin,yak,0
moccasin,yellowlegs,1
moccasin,zebra,0
mole,mollusk,0
mole,molly,1
mole,mongoose,1
mole,mongrel,1
mole,monitor,0
mole,monkey,1
mole,monkeys,0
mole,monster,0
mole,moose,1
mole,moray,0
mole,mosquito,1
mole,moth,1
mole,moths,0
mole,mouse,1
mole,mule,1
mole,mules,0
mole,mullet,1
mole,muskrat,1
mole,mussel,1
mole,mussels,0
mole,mustang,0
mole,narwhale,0
mole,nautilus,0
mole,newfoundland,0
mole,newt,0
mole,nightingale,0
mole,nuthatch,1
mole,orang,0
mole,oriole,1
mole,oscar,0
mole,ostrich,1
mole,ostriches,0
mole,otter,1
mole,owl,1
mole,owls,0
mole,ox,1
mole,oxen,0
mole,oyster,0
mole,oysters,0
mole,panther,1
mole,papillon,0
mole,parakeet,1
mole,parrot,1
mole,partridge,0
mole,peacock,1
mole,pegasus,1
mole,pelican,0
mole,penguin,0
mole,perch,1
mole,peregrine,0
mole,persian,0
mole,person,0
mole,pest,0
mole,pests,0
mole,pet,1
mole,pets,0
mole,pewee,1
mole,pheasant,1
mole,phoenix,0
mole,pig,1
mole,pigeon,1
mole,piggy,1
mole,pigs,1
mole,pike,0
mole,plover,0
mole,pointer,0
mole,polar,0
mole,pollock,1
mole,ponies,0
mole,pony,0
mole,poodle,1
mole,porcupine,1
mole,pork,0
mole,porpoise,1
mole,possum,1
mole,poultry,1
mole,primate,0
mole,ptarmigan,1
mole,puffin,0
mole,pug,1
mole,pullet,1
mole,puma,1
mole,pup,1
mole,puppies,0
mole,puppy,1
mole,puss,1
mole,quail,0
mole,rabbit,1
mole,ragamuffin,1
mole,ram,1
mole,rat,1
mole,rattler,1
mole,rattlesnake,1
mole,raven,1
mole,ray,0
mole,redbird,1
mole,redbreast,1
mole,redtail,1
mole,reindeer,1
mole,reptile,0
mole,reptiles,0
mole,rhinoceros,1
mole,roach,0
mole,robin,0
mole,rodents,0
mole,roe,1
mole,rook,1
mole,rooster,1
mole,sable,0
mole,salamander,0
mole,salmon,1
mole,sardine,0
mole,sardines,0
mole,scorpion,1
mole,scorpions,0
mole,seal,0
mole,serpent,1
mole,shad,0
mole,shark,0
mole,sharks,0
mole,sheep,1
mole,shellfish,1
mole,shepherd,0
mole,shrew,0
mole,shrimp,1
mole,siamese,0
mole,siberian,0
mole,silkworm,0
mole,skate,1
mole,skunk,1
mole,skylark,1
mole,sloth,0
mole,slug,0
mole,smelt,0
mole,snail,1
mole,snake,1
mole,snakes,1
mole,snapper,1
mole,snipe,1
mole,sow,1
mole,spaniel,1
mole,sparrow,1
mole,spider,0
mole,spiders,1
mole,sponge,0
mole,sprat,1
mole,squab,1
mole,squirrel,1
mole,stag,1
mole,stallion,1
mole,stallions,0
mole,starfish,1
mole,starling,1
mole,steed,0
mole,steer,0
mole,stork,1
mole,sturgeon,0
mole,sunfish,1
mole,swallow,0
mole,swan,1
mole,swift,0
mole,swine,1
mole,tabby,1
mole,tadpole,1
mole,takin,1
mole,tanager,1
mole,tang,1
mole,tentacle,0
mole,tern,1
mole,terrier,0
mole,thoroughbred,0
mole,thrush,1
mole,tick,0
mole,tiger,1
mole,tigers,0
mole,titmouse,1
mole,toad,1
mole,tortoise,1
mole,tortuga,0
mole,triggerfish,1
mole,trotter,0
mole,trout,0
mole,trumpeter,0
mole,tunny,1
mole,turbot,0
mole,turkey,1
mole,turtle,1
mole,turtles,1
mole,unicorn,1
mole,urchin,1
mole,veal,0
mole,vermin,0
mole,viper,1
mole,vulture,1
mole,walrus,0
mole,warbler,1
mole,wasp,1
mole,wasps,1
mole,waterfowl,1
mole,weasel,1
mole,whale,1
mole,whales,0
mole,whelp,1
mole,whiff,0
mole,whitefish,1
mole,whiting,1
mole,wildcat,1
mole,winkle,0
mole,wolf,1
mole,wolfhound,0
mole,wolverine,1
mole,wolves,0
mole,woman,0
mole,woodchuck,1
mole,woodcock,1
mole,woodpecker,1
mole,worm,1
mole,wren,1
mole,yak,1
mole,yellowlegs,1
mole,zebra,1
mollusk,molly,0
mollusk,mongoose,0
mollusk,mongrel,1
mollusk,monitor,0
mollusk,monkey,0
mollusk,monkeys,0
mollusk,monster,0
mollusk,moose,0
mollusk,moray,0
mollusk,mosquito,0
mollusk,moth,1
mollusk,moths,1
mollusk,mouse,0
mollusk,mule,0
mollusk,mules,0
mollusk,mullet,0
mollusk,muskrat,0
